5.40354	5.65487	-1.38176	-0.863893	0.863893	1.38176
5.40354	5.78053	-1.35561	-0.864412	0.864412	1.35561
5.40354	5.90619	-1.33294	-0.86718	0.86718	1.33294
5.40354	6.03186	-1.31521	-0.870742	0.870742	1.31521
5.40354	6.15752	-1.30384	-0.873637	0.873637	1.30384

5.5292	0	-1.28706	-0.913819	0.913819	1.28706
5.5292	0.125664	-1.29075	-0.911557	0.911557	1.29075
5.5292	0.251327	-1.30136	-0.905289	0.905289	1.30136
5.5292	0.376991	-1.31764	-0.896361	0.896361	1.31764
5.5292	0.502655	-1.33804	-0.886488	0.886488	1.33804
5.5292	0.628319	-1.36106	-0.877359	0.877359	1.36106
5.5292	0.753982	-1.38541	-0.870429	0.870429	1.38541
5.5292	0.879646	-1.41004	-0.86684	0.86684	1.41004
5.5292	1.00531	-1.43414	-0.867405	0.867405	1.43414
5.5292	1.13097	-1.45704	-0.872613	0.872613	1.45704
5.5292	1.25664	-1.47825	-0.882652	0.882652	1.47825
5.5292	1.3823	-1.49737	-0.897435	0.897435	1.49737
5.5292	1.50796	-1.51411	-0.916645	0.916645	1.51411
5.5292	1.63363	-1.52823	-0.939785	0.939785	1.52823
5.5292	1.75929	-1.53959	-0.96622	0.96622	1.53959
5.5292	1.88496	-1.54811	-0.995229	0.995229	1.54811
5.5292	2.01062	-1.55379	-1.02603	1.02603	1.55379
5.5292	2.13628	-1.5567	-1.05781	1.05781	1.5567
5.5292	2.26195	-1.55702	-1.08972	1.08972	1.55702
5.5292	2.38761	-1.55501	-1.12087	1.12087	1.55501
5.5292	2.51327	-1.55111	-1.15032	1.15032	1.55111
5.5292	2.63894	-1.54591	-1.17702	1.17702	1.54591
5.5292	2.7646	-1.54021	-1.19981	1.19981	1.54021
5.5292	2.89027	-1.53498	-1.21745	1.21745	1.53498
5.5292	3.01593	-1.53127	-1.22868	1.22868	1.53127
5.5292	3.14159	-1.52992	-1.23255	1.23255	1.52992
5.5292	3.26726	-1.53127	-1.22868	1.22868	1.53127
5.5292	3.39292	-1.53498	-1.21745	1.21745	1.53498
5.5292	3.51858	-1.54021	-1.19981	1.19981	1.54021
5.5292	3.64425	-1.54591	-1.17702	1.17702	1.54591
5.5292	3.76991	-1.55111	-1.15032	1.15032	1.55111
5.5292	3.89557	-1.55501	-1.12087	1.12087	1.55501
5.5292	4.02124	-1.55702	-1.08972	1.08972	1.55702
5.5292	4.1469	-1.5567	-1.05781	1.05781	1.5567
5.5292	4.27257	-1.55379	-1.02603	1.02603	1.55379
5.5292	4.39823	-1.54811	-0.995229	0.995229	1.54811
5.5292	4.52389	-1.53959	-0.96622	0.96622	1.53959
5.5292	4.64956	-1.52823	-0.939785	0.939785	1.52823
5.5292	4.77522	-1.51411	-0.916645	0.916645	1.51411
5.5292	4.90088	-1.49737	-0.897435	0.897435	1.49737
5.5292	5.02655	-1.47825	-0.882652	0.882652	1.47825
5.5292	5.15221	-1.45704	-0.872613	0.872613	1.45704
5.5292	5.27788	-1.43414	-0.867405	0.867405	1.43414
5.5292	5.40354	-1.41004	-0.86684	0.86684	1.41004
5.5292	5.5292	-1.38541	-0.870429	0.870429	1.38541
5.5292	5.65487	-1.36106	-0.877359	0.877359	1.36106
5.5292	5.78053	-1.33804	-0.886488	0.886488	1.33804
5.5292	5.90619	-1.31764	-0.896361	0.896361	1.31764
5.5292	6.03186	-1.30136	-0.905289	0.905289	1.30136
5.5292	6.15752	-1.29075	-0.911557	0.911557	1.29075

5.65487	0	-1.27062	-0.953484	0.953484	1.27062
5.65487	0.125664	-1.2743	-0.950073	0.950073	1.2743
5.65487	0.251327	-1.2847	-0.940522	0.940522	1.2847
5.65487	0.376991	-1.30027	-0.926528	0.926528	1.30027
5.65487	0.502655	-1.31921	-0.910121	0.910121	1.31921
5.65487	0.628319	-1.33989	-0.893198	0.893198	1.33989
5.65487	0.753982	-1.36106	-0.877359	0.877359	1.36106
5.65487	0.879646	-1.38176	-0.863893	0.863893	1.38176
5.65487	1.00531	-1.40126	-0.853816	0.853816	1.40126
5.65487	1.13097	-1.41904	-0.847881	0.847881	1.41904
5.65487	1.25664	-1.4347	-0.846592	0.846592	1.4347
5.65487	1.3823	-1.44793	-0.850201	0.850201	1.44793
5.65487	1.50796	-1.45852	-0.858715	0.858715	1.45852
5.65487	1.63363	-1.46634	-0.87192	0.87192	1.46634
5.65487	1.75929	-1.47129	-0.889402	0.889402	1.47129
5.65487	1.88496	-1.47337	-0.910593	0.910593	1.47337
5.65487	2.01062	-1.47263	-0.934803	0.934803	1.47263
5.65487	2.13628	-1.4692	-0.961252	0.961252	1.4692
5.65487	2.26195	-1.46329	-0.989086	0.989086	1.46329
5.65487	2.38761	-1.45526	-1.01738	1.01738	1.45526
5.65487	2.51327	-1.44559	-1.0451	1.0451	1.44559
5.65487	2.63894	-1.435	-1.07109	1.07109	1.435
5.65487	2.7646	-1.42446	-1.094	1.094	1.42446
5.65487	2.89027	-1.41526	-1.11224	1.11224	1.41526
5.65487	3.01593	-1.40886	-1.12414	1.12414	1.40886
5.65487	3.14159	-1.40656	-1.1283	1.1283	1.40656
5.65487	3.26726	-1.40886	-1.12414	1.12414	1.40886
5.65487	3.39292	-1.41526	-1.11224	1.11224	1.41526
5.65487	3.51858	-1.42446	-1.094	1.094	1.42446
5.65487	3.64425	-1.435	-1.07109	1.07109	1.435
5.65487	3.76991	-1.44559	-1.0451	1.0451	1.44559
5.65487	3.89557	-1.45526	-1.01738	1.01738	1.45526
5.65487	4.02124	-1.46329	-0.989086	0.989086	1.46329
5.65487	4.1469	-1.4692	-0.961252	0.961252	1.4692
5.65487	4.27257	-1.47263	-0.934803	0.934803	1.47263
5.65487	4.39823	-1.47337	-0.910593	0.910593	1.47337
5.65487	4.52389	-1.47129	-0.889402	0.889402	1.47129
5.65487	4.64956	-1.46634	-0.87192	0.87192	1.46634
5.65487	4.77522	-1.45852	-0.858715	0.858715	1.45852
5.65487	4.90088	-1.44793	-0.850201	0.850201	1.44793
5.65487	5.02655	-1.4347	-0.846592	0.846592	1.4347
5.65487	5.15221	-1.41904	-0.847881	0.847881	1.41904
5.65487	5.27788	-1.40126	-0.853816	0.853816	1.40126
5.65487	5.40354	-1.38176	-0.863893	0.863893	1.38176
5.65487	5.5292	-1.36106	-0.877359	0.877359	1.36106
5.65487	5.65487	-1.33989	-0.893198	0.893198	1.33989
5.65487	5.78053	-1.31921	-0.910121	0.910121	1.31921
5.65487	5.90619	-1.30027	-0.926528	0.926528	1.30027
5.65487	6.03186	-1.2847	-0.940522	0.940522	1.2847
5.65487	6.15752	-1.2743	-0.950073	0.950073	1.2743

5.78053	0	-1.25073	-0.993081	0.993081	1.25073
5.78053	0.125664	-1.25471	-0.988413	0.988413	1.25471
5.78053	0.251327	-1.26572	-0.975426	0.975426	1.26572
5.78053	0.376991	-1.28155	-0.956456	0.956456	1.28155
5.78053	0.502655	-1.29996	-0.933992	0.933992	1.29996
5.78053	0.628319	-1.31921	-0.910121	0.910121	1.31921
5.78053	0.753982	-1.33804	-0.886488	0.886488	1.33804
5.78053	0.879646	-1.35561	-0.864412	0.864412	1.35561
5.78053	1.00531	-1.37132	-0.844984	0.844984	1.37132
5.78053	1.13097	-1.38475	-0.829109	0.829109	1.38475
5.78053	1.25664	-1.39559	-0.817519	0.817519	1.39559
5.78053	1.3823	-1.40364	-0.810759	0.810759	1.40364
5.78053	1.50796	-1.40876	-0.809162	0.809162	1.40876
5.78053	1.63363	-1.41087	-0.812831	0.812831	1.41087
5.78053	1.75929	-1.40995	-0.821638	0.821638	1.40995
5.78053	1.88496	-1.40604	-0.835239	0.835239	1.40604
5.78053	2.01062	-1.39924	-0.853096	0.853096	1.39924
5.78053	2.13628	-1.38971	-0.874517	0.874517	1.38971
5.78053	2.26195	-1.37771	-0.898677	0.898677	1.37771
5.78053	2.38761	-1.36361	-0.924634	0.924634	1.36361
5.78053	2.51327	-1.34795	-0.951311	0.951311	1.34795
5.78053	2.63894	-1.33152	-0.977441	0.977441	1.33152
5.78053	2.7646	-1.31548	-1.00146	1.00146	1.31548
5.78053	2.89027	-1.30148	-1.0214	1.0214	1.30148
5.78053	3.01593	-1.29164	-1.03488	1.03488	1.29164
5.78053	3.14159	-1.28806	-1.0397	1.0397	1.28806
5.78053	3.26726	-1.29164	-1.03488	1.03488	1.29164
5.78053	3.39292	-1.30148	-1.0214	1.0214	1.30148
5.78053	3.51858	-1.31548	-1.00146	1.00146	1.31548
5.78053	3.64425	-1.33152	-0.977441	0.977441	1.33152
5.78053	3.76991	-1.34795	-0.951311	0.951311	1.34795
5.78053	3.89557	-1.36361	-0.924634	0.924634	1.36361
5.78053	4.02124	-1.37771	-0.898677	0.898677	1.37771
5.78053	4.1469	-1.38971	-0.874517	0.874517	1.38971
5.78053	4.27257	-1.39924	-0.853096	0.853096	1.39924
5.78053	4.39823	-1.40604	-0.835239	0.835239	1.40604
5.78053	4.52389	-1.40995	-0.821638	0.821638	1.40995
5.78053	4.64956	-1.41087	-0.812831	0.812831	1.41087
5.78053	4.77522	-1.40876	-0.809162	0.809162	1.40876
5.78053	4.90088	-1.40364	-0.810759	0.810759	1.40364
5.78053	5.02655	-1.39559	-0.817519	0.817519	1.39559
5.78053	5.15221	-1.38475	-0.829109	0.829109	1.38475
5.78053	5.27788	-1.37132	-0.844984	0.844984	1.37132
5.78053	5.40354	-1.35561	-0.864412	0.864412	1.35561
5.78053	5.5292	-1.33804	-0.886488	0.886488	1.33804
5.78053	5.65487	-1.31921	-0.910121	0.910121	1.31921
5.78053	5.78053	-1.29996	-0.933992	0.933992	1.29996
5.78053	5.90619	-1.28155	-0.956456	0.956456	1.28155
5.78053	6.03186	-1.26572	-0.975426	0.975426	1.26572
5.78053	6.15752	-1.25471	-0.988413	0.988413	1.25471

5.90619	0	-1.22753	-1.03203	1.03203	1.22753
5.90619	0.125664	-1.2324	-1.02575	1.02575	1.2324
5.90619	0.251327	-1.24525	-1.00873	1.00873	1.24525
5.90619	0.376991	-1.26259	-0.984586	0.984586	1.26259
5.90619	0.502655	-1.28155	-0.956456	0.956456	1.28155
5.90619	0.628319	-1.30027	-0.926528	0.926528	1.30027
5.90619	0.753982	-1.31764	-0.896361	0.896361	1.31764
5.90619	0.879646	-1.33294	-0.86718	0.86718	1.33294
5.90619	1.00531	-1.34572	-0.840035	0.840035	1.34572
5.90619	1.13097	-1.35568	-0.815875	0.815875	1.35568
5.90619	1.25664	-1.36261	-0.79556	0.79556	1.36261
5.90619	1.3823	-1.36637	-0.779847	0.779847	1.36637
5.90619	1.50796	-1.36689	-0.769343	0.769343	1.36689
5.90619	1.63363	-1.36415	-0.764467	0.764467	1.36415
5.90619	1.75929	-1.35818	-0.765403	0.765403	1.35818
5.90619	1.88496	-1.34903	-0.772082	0.772082	1.34903
5.90619	2.01062	-1.33684	-0.78418	0.78418	1.33684
5.90619	2.13628	-1.3218	-0.801148	0.801148	1.3218
5.90619	2.26195	-1.30415	-0.822241	0.822241	1.30415
5.90619	2.38761	-1.28427	-0.846545	0.846545	1.28427
5.90619	2.51327	-1.26268	-0.87298	0.87298	1.26268
5.90619	2.63894	-1.24016	-0.900241	0.900241	1.24016
5.90619	2.7646	-1.21795	-0.926643	0.926643	1.21795
5.90619	2.89027	-1.19803	-0.949825	0.949825	1.19803
5.90619	3.01593	-1.18349	-0.966433	0.966433	1.18349
5.90619	3.14159	-1.17802	-0.972612	0.972612	1.17802
5.90619	3.26726	-1.18349	-0.966433	0.966433	1.18349
5.90619	3.39292	-1.19803	-0.949825	0.949825	1.19803
5.90619	3.51858	-1.21795	-0.926643	0.926643	1.21795
5.90619	3.64425	-1.24016	-0.900241	0.900241	1.24016
5.90619	3.76991	-1.26268	-0.87298	0.87298	1.26268
5.90619	3.89557	-1.28427	-0.846545	0.846545	1.28427
5.90619	4.02124	-1.30415	-0.822241	0.822241	1.30415
5.90619	4.1469	-1.3218	-0.801148	0.801148	1.3218
5.90619	4.27257	-1.33684	-0.78418	0.78418	1.33684
5.90619	4.39823	-1.34903	-0.772082	0.772082	1.34903
5.90619	4.52389	-1.35818	-0.765403	0.765403	1.35818
5.90619	4.64956	-1.36415	-0.764467	0.764467	1.36415
5.90619	4.77522	-1.36689	-0.769343	0.769343	1.36689
5.90619	4.90088	-1.36637	-0.779847	0.779847	1.36637
5.90619	5.02655	-1.36261	-0.79556	0.79556	1.36261
5.90619	5.15221	-1.35568	-0.815875	0.815875	1.35568
5.90619	5.27788	-1.34572	-0.840035	0.840035	1.34572
5.90619	5.40354	-1.33294	-0.86718	0.86718	1.33294
5.90619	5.5292	-1.31764	-0.896361	0.896361	1.31764
5.90619	5.65487	-1.30027	-0.926528	0.926528	1.30027
5.90619	5.78053	-1.28155	-0.956456	0.956456	1.28155
5.90619	5.90619	-1.26259	-0.984586	0.984586	1.26259
5.90619	6.03186	-1.24525	-1.00873	1.00873	1.24525
5.90619	6.15752	-1.2324	-1.02575	1.02575	1.2324

6.03186	0	-1.20122	-1.06981	1.06981	1.20122
6.03186	0.125664	-1.20819	-1.06092	1.06092	1.20819
6.03186	0.251327	-1.22492	-1.03845	1.03845	1.22492
6.03186	0.376991	-1.24525	-1.00873	1.00873	1.24525
6.03186	0.502655	-1.26572	-0.975426	0.975426	1.26572
6.03186	0.628319	-1.2847	-0.940522	0.940522	1.2847
6.03186	0.753982	-1.30136	-0.905289	0.905289	1.30136
6.03186	0.879646	-1.31521	-0.870742	0.870742	1.31521
6.03186	1.00531	-1.32596	-0.837814	0.837814	1.32596
6.03186	1.13097	-1.33341	-0.807418	0.807418	1.33341
6.03186	1.25664	-1.33744	-0.780459	0.780459	1.33744
6.03186	1.3823	-1.33799	-0.757816	0.757816	1.33799
6.03186	1.50796	-1.33502	-0.740295	0.740295	1.33502
6.03186	1.63363	-1.32856	-0.728568	0.728568	1.32856
6.03186	1.75929	-1.31864	-0.723105	0.723105	1.31864
6.03186	1.88496	-1.30537	-0.724116	0.724116	1.30537
6.03186	2.01062	-1.28887	-0.731518	0.731518	1.28887
6.03186	2.13628	-1.26932	-0.744942	0.744942	1.26932
6.03186	2.26195	-1.24696	-0.763758	0.763758	1.24696
6.03186	2.38761	-1.22211	-0.787126	0.787126	1.22211
6.03186	2.51327	-1.19521	-0.814028	0.814028	1.19521
6.03186	2.63894	-1.1669	-0.843242	0.843242	1.1669
6.03186	2.7646	-1.13823	-0.873192	0.873192	1.13823
6.03186	2.89027	-1.11118	-0.901484	0.901484	1.11118
6.03186	3.01593	-1.08975	-0.923782	0.923782	1.08975
6.03186	3.14159	-1.08102	-0.932829	0.932829	1.08102
6.03186	3.26726	-1.08975	-0.923782	0.923782	1.08975
6.03186	3.39292	-1.11118	-0.901484	0.901484	1.11118
6.03186	3.51858	-1.13823	-0.873192	0.873192	1.13823
6.03186	3.64425	-1.1669	-0.843242	0.843242	1.1669
6.03186	3.76991	-1.19521	-0.814028	0.814028	1.19521
6.03186	3.89557	-1.22211	-0.787126	0.787126	1.22211
6.03186	4.02124	-1.24696	-0.763758	0.763758	1.24696
6.03186	4.1469	-1.26932	-0.744942	0.744942	1.26932
6.03186	4.27257	-1.28887	-0.731518	0.731518	1.28887
6.03186	4.39823	-1.30537	-0.724116	0.724116	1.30537
6.03186	4.52389	-1.31864	-0.723105	0.723105	1.31864
6.03186	4.64956	-1.32856	-0.728568	0.728568	1.32856
6.03186	4.77522	-1.33502	-0.740295	0.740295	1.33502
6.03186	4.90088	-1.33799	-0.757816	0.757816	1.33799
6.03186	5.02655	-1.33744	-0.780459	0.780459	1.33744
6.03186	5.15221	-1.33341	-0.807418	0.807418	1.33341
6.03186	5.27788	-1.32596	-0.837814	0.837814	1.32596
6.03186	5.40354	-1.31521	-0.870742	0.870742	1.31521
6.03186	5.5292	-1.30136	-0.905289	0.905289	1.30136
6.03186	5.65487	-1.2847	-0.940522	0.940522	1.2847
6.03186	5.78053	-1.26572	-0.975426	0.975426	1.26572
6.03186	5.90619	-1.24525	-1.00873	1.00873	1.24525
6.03186	6.03186	-1.22492	-1.03845	1.03845	1.22492
6.03186	6.15752	-1.20819	-1.06092	1.06092	1.20819

6.15752	0	-1.17202	-1.10599	1.10599	1.17202
6.15752	0.125664	-1.18462	-1.09116	1.09116	1.18462
6.15752	0.251327	-1.20819	-1.06092	1.06092	1.20819
6.15752	0.376991	-1.2324	-1.02575	1.02575	1.2324
6.15752	0.502655	-1.25471	-0.988413	0.988413	1.25471
6.15752	0.628319	-1.2743	-0.950073	0.950073	1.2743
6.15752	0.753982	-1.29075	-0.911557	0.911557	1.29075
6.15752	0.879646	-1.30384	-0.873637	0.873637	1.30384
6.15752	1.00531	-1.31341	-0.837115	0.837115	1.31341
6.15752	1.13097	-1.31936	-0.802842	0.802842	1.31936
6.15752	1.25664	-1.32162	-0.771723	0.771723	1.32162
6.15752	1.3823	-1.32018	-0.744691	0.744691	1.32018
6.15752	1.50796	-1.31502	-0.722663	0.722663	1.31502
6.15752	1.63363	-1.30619	-0.706475	0.706475	1.30619
6.15752	1.75929	-1.29376	-0.696794	0.696794	1.29376
6.15752	1.88496	-1.27782	-0.694043	0.694043	1.27782
6.15752	2.01062	-1.2585	-0.698336	0.698336	1.2585
6.15752	2.13628	-1.23597	-0.709458	0.709458	1.23597
6.15752	2.26195	-1.21043	-0.726896	0.726896	1.21043
6.15752	2.38761	-1.18214	-0.749894	0.749894	1.18214
6.15752	2.51327	-1.15141	-0.777528	0.777528	1.15141
6.15752	2.63894	-1.11867	-0.808751	0.808751	1.11867
6.15752	2.7646	-1.08454	-0.842363	0.842363	1.08454
6.15752	2.89027	-1.05016	-0.876732	0.876732	1.05016
6.15752	3.01593	-1.01871	-0.908333	0.908333	1.01871
6.15752	3.14159	-1.00258	-0.924535	0.924535	1.00258
6.15752	3.26726	-1.01871	-0.908333	0.908333	1.01871
6.15752	3.39292	-1.05016	-0.876732	0.876732	1.05016
6.15752	3.51858	-1.08454	-0.842363	0.842363	1.08454
6.15752	3.64425	-1.11867	-0.808751	0.808751	1.11867
6.15752	3.76991	-1.15141	-0.777528	0.777528	1.15141
6.15752	3.89557	-1.18214	-0.749894	0.749894	1.18214
6.15752	4.02124	-1.21043	-0.726896	0.726896	1.21043
6.15752	4.1469	-1.23597	-0.709458	0.709458	1.23597
6.15752	4.27257	-1.2585	-0.698336	0.698336	1.2585
6.15752	4.39823	-1.27782	-0.694043	0.694043	1.27782
6.15752	4.52389	-1.29376	-0.696794	0.696794	1.29376
6.15752	4.64956	-1.30619	-0.706475	0.706475	1.30619
6.15752	4.77522	-1.31502	-0.722663	0.722663	1.31502
6.15752	4.90088	-1.32018	-0.744691	0.744691	1.32018
6.15752	5.02655	-1.32162	-0.771723	0.771723	1.32162
6.15752	5.15221	-1.31936	-0.802842	0.802842	1.31936
6.15752	5.27788	-1.31341	-0.837115	0.837115	1.31341
6.15752	5.40354	-1.30384	-0.873637	0.873637	1.30384
6.15752	5.5292	-1.29075	-0.911557	0.911557	1.29075
6.15752	5.65487	-1.2743	-0.950073	0.950073	1.2743
6.15752	5.78053	-1.25471	-0.988413	0.988413	1.25471
6.15752	5.90619	-1.2324	-1.02575	1.02575	1.2324
6.15752	6.03186	-1.20819	-1.06092	1.06092	1.20819
6.15752	6.15752	-1.18462	-1.09116	1.09116	1.18462
